"Title","WorkoutType","WorkoutDescription","PlannedDuration","PlannedDistanceInMeters","WorkoutDay","CoachComments","DistanceInMeters","PowerAverage","PowerMax","Energy","AthleteComments","TimeTotalInHours","VelocityAverage","VelocityMax","CadenceAverage","CadenceMax","HeartRateAverage","HeartRateMax","TorqueAverage","TorqueMax","IF","TSS","HRZone1Minutes","HRZone2Minutes","HRZone3Minutes","HRZone4Minutes","HRZone5Minutes","HRZone6Minutes","HRZone7Minutes","HRZone8Minutes","HRZone9Minutes","HRZone10Minutes","PWRZone1Minutes","PWRZone2Minutes","PWRZone3Minutes","PWRZone4Minutes","PWRZone5Minutes","PWRZone6Minutes","PWRZone7Minutes","PWRZone8Minutes","PWRZone9Minutes","PWRZone10Minutes","Rpe","Feeling"
"Cycling","Bike","","","","2020-03-17","","2493.72998046875","","","","","0.119166664779186","5.92000007629395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2020-03-17","","2469.35009765625","","","","","0.112222224473953","6.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRT VL3","Bike","","1.53333333333333","","2020-03-18","","43487.3515625","181","468","1012.147"," *03/19/2020 Abigail Snyder: I know my power was low on the zone 5 efforts. I gave it everything I had.... I just can't seem to maintain that power consistently for the 2 minutes... which is frustrating. Otherwise, I felt pretty good though.*","1.54931831359863","7.7960000038147","","92","","135","165","","","0.799696845377123","97.98","0","0","4","32","39","19","0","","","","32","32","11","10","6","3","","","","","9","5"
"Running","Run","","","","2020-03-18","","3342.42993164063","","",""," *03/18/2020 Abigail Snyder: Trail running. Needed a light... I was a bit afraid I’d twist an ankle because I couldn’t see.*","0.381641685962677","2.43300008773804","","74","","138","157","","","0.787431745420488","25.59","0","0","0","2","18","2","0","","","","","","","","","","","","","","2","5"
"Cycling","Bike","","","","2020-03-18","","14850.490234375","","",""," *03/18/2020 Abigail Snyder: The bike and legs felt heavy. It was colder than I anticipated, so that could have been part of it (not dressed warm enough). Or the fact that I’ve barely eaten today.*","1.04222226142883","3.95799994468689","","","","142","165","","","0.695774465276145","55.95","0","1","4","10","20","28","0","","","","","","","","","","","","","","7","7"
"Strength & Conditioning / Stretching / Bodyweight","Strength","","0.5","","2020-03-18","","0","","",""," *03/18/2020 Abigail Snyder: Did my best to replicate my usual OPS strength & conditioning workout at home with body weight exercises and a few bands. Push ups are hard!*","0.49931389093399","0","","","","72","117","","","0.533129765935097","15.45","19","6","3","0","0","0","0","","","","","","","","","","","","","","3","5"
"Warm Up","Bike","","","","2020-03-19","","8188.35986328125","172","406","197.934","","0.318833887577057","7.13299989700317","","90","","126","141","","","0.70537036307295","14.69","0","0","2","9","8","0","0","","","","4","9","4","1","0","0","","","","","3","5"
"EN: Trainer/Road Zone 2/3","Bike","","1.5","","2020-03-19","","32202.619140625","164","375","1172.284"," *03/20/2020 Abigail Snyder: Kept it right in zone 2-ish for the majority of the ride. Was surprised at how low my heart rate stayed...*","1.9747222661972","4.52899980545044","","90","","129","146","","","0.683409252711664","91.85","0","6","11","16","86","0","0","","","","22","75","21","2","0","0","","","","","5","5"
"DRT T.3 AE.2","Bike","","1.75","","2020-03-20","","44658.51171875","170","534","1174.516"," *03/20/2020 Abigail Snyder: The legs felt super fatigued starting the warm-up, but were doing ok towards the start of the threshold block. Took two quick breaks during recovery blocks to answer student e-mails, but just paused the workout and jumped back in where I left off. Really had to put my head down and push through the threshold block. Gave it everything I had in the 5 intervals, but couldn't hit those power numbers. Somehow I think it would be maybe easier outside? Not sure...but the trainer feels like there's more pedaling resistance? Probably just me wishing Indiana weather wasn't so bipolar...and wishing I were strong enough to actually hit those numbers. =D*","1.91684639453888","6.47100019454956","","36","","136","171","","","0.797092890096878","112.18","0","1","4","32","49","29","1","","","","47","33","11","19","1","4","","","","","9","5"
"Walking","Walk","","","","2020-03-20","","8207.6544","","","","","0.821111111111111","1.36158832116788","","45","","112","128","","","0.481867036127518","44","0","2","14","34","0","0","0","","","","","","","","","","","","","","","5"
"Cycling","Bike","","","","2020-03-20","","2642.89990234375","118","380","54.545","","0.120833329856396","6.03800010681152","","61","","","","","","0.672634189321817","5.2","","","","","","","","","","","5","1","0","1","0","0","","","","","",""
"Cycling","Bike","","","","2020-03-20","","2661.17993164063","111","324","59.228","","0.139444440603256","5.33199977874756","","65","","","","","","0.559515162503604","4.05","","","","","","","","","","","5","2","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-03-21","","2639.14990234375","119","335","61.747","","0.140833333134651","5.17799997329712","","63","","","","","","0.607089824357787","5.03","","","","","","","","","","","5","1","1","1","0","0","","","","","",""
"Cycling","Bike","","","","2020-03-21","","2658.84008789063","127","445","56.934","","0.122222222387791","6.02799987792969","","67","","","","","","0.716575863254568","5.86","","","","","","","","","","","5","1","1","0","0","1","","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","5","","2020-03-22","","71413.3828125","137","720","2733.866"," *03/22/2020 Abigail Snyder: Started fatigued. Didn’t really improved much, although my legs did feel better on the last lap then they did the first lap. Tried to keep it in a relatively easy zone two… But just felt like I was mentally struggling the whole day. Also, it was cold and forcing myself to finish the five hours was about all I could do.*","4.9375","4.01800012588501","","67","","135","164","","","0.728602584711663","261.97","0","1","9","90","173","22","0","","","","158","41","27","21","15","19","9","","","","8","9"
"Cycling","Bike","","","","2020-03-23","","2614.51000976563","118","329","56.802","","0.12444444745779","5.8289999961853","","52","","","","","","0.626253579512725","4.56","","","","","","","","","","","4","1","1","1","0","0","","","","","",""
"Cycling","Bike","","","","2020-03-23","","2641.76000976563","134","439","59.401","","0.112499997019768","6.5019998550415","","60","","","","","","0.729156959678411","5.56","","","","","","","","","","","4","1","1","0","0","1","","","","","",""
"Running","Run","","","","2020-03-23","","4489.06982421875","","","","","0.405316948890686","3.07699990272522","","72","","128","147","","","1.04274088499614","47.73","0","1","1","8","14","0","0","","","","","","","","","","","","","","3","5"
"Running","Run","","","2414.01684570313","2020-03-24","","2323.30004882813","","",""," *03/24/2020 Abigail Snyder: Left hamstring started cramping halfway through. Maybe just too cold/not dressed warmly enough?*","0.219568058848381","2.93899989128113","","71","","125","151","","","0.988337306308613","22.89","0","0","0","10","2","0","0","","","","","","","","","","","","","","3","7"
"Strength & Conditioning / Stretching / Bodyweight","Strength","","0.5","","2020-03-24","","0","","",""," *03/24/2020 Abigail Snyder: Hamstrings are super tight...*","0.568688035011292","0","","","","93","124","","","0.560526279026371","19.51","2","15","14","2","0","0","0","","","","","","","","","","","","","","3","5"
"Afternoon Ride","Bike","","","","2020-03-24","","2567.03002929688","125","387","57.781","","0.123055554926395","5.79500007629395","","60","","","","","","0.665084695726266","5.25","","","","","","","","","","","4","1","1","1","1","0","","","","","",""
"Zwift - NYC","Bike","","","","2020-03-24","","16802.01953125","158","284","332.653","","0.58429890871048","7.98699998855591","","90","","118","142","","","0.653867118581755","24.06","0","1","7","24","4","0","0","","","","10","23","3","0","0","0","","","","","",""
"EN: Trainer/Road Zone 2","Bike","","2.5","","2020-03-24","","62615.62109375","165","387","1250.921","","2.08833333333333","8.32876045407688","","87","","124","142","","","0.666316345875716","89.01","1","1","8","91","24","0","0","","","","19","93","12","1","0","0","","","","","5","7"
"Cycling","Bike","","","","2020-03-24","","2716.23999023438","118","384","54.411","","0.123333334922791","5.99499988555908","","62","","","","","","0.622551097358211","4.45","","","","","","","","","","","5","1","0","0","0","0","","","","","",""
"Afternoon Ride","Bike","","","","2020-03-25","","3013.02001953125","95","418","60.077","","0.155277773737907","5.38199996948242","","53","","","","","","0.642297334784544","6.19","","","","","","","","","","","6","1","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-03-25","","2645.85009765625","121","377","56.673","","0.126666665077209","5.79699993133545","","64","","","","","","0.638550689161495","4.88","","","","","","","","","","","5","1","1","1","0","0","","","","","",""
"DRT VL3","Bike","","1.53333333333333","","2020-03-25","","51598.640625","188","628","1210.602"," *03/26/2020 Abigail Snyder: Felt really good. Focused on trying to maintain steady power through each set, especially during the 20 minute Zone 2 at the end. Struggled to hold the Zone 4 intervals, especially with undulations in the road... but still felt I did decently for as fatigued as my legs have felt lately. Looking forward to some consistently warmer weather and more outdoor rides. =D*","1.78555555555556","8.02716873444306","","86","","127","166","","","0.852751189610182","129.64","0","1","16","50","25","15","0","","","","30","37","17","8","7","9","","","","","7","5"
"Strength & Conditioning / Stretching / Bodyweight","Strength","","0.5","","2020-03-26","","0","","",""," *03/26/2020 Abigail Snyder: I've had a migraine all morning, but thought I'd attempt this anyway. Got about 2/3-3/4 of the way through it and quit. If I can knock this headache, I'll go for a run tonight after work to get the other 20 minutes worth.*","0.472087770700455","0","","","","89","162","","","0.556012218972981","15.87","6","13","6","2","1","0","0","","","","","","","","","","","","","","1","9"
"Morning Roller Spin","Bike","","","","2020-03-26","","14649.0400390625","101","139","192.041","","0.527823626995087","7.70900011062622","","81","","91","106","","","0.400095873082513","8.19","0","21","13","0","0","0","0","","","","34","0","0","0","0","0","","","","","",""
"Running","Run","","","2414.01684570313","2020-03-26","","2666.76000976563","","",""," *03/27/2020 Abigail Snyder: Legs were a bit heavy. Felt slow.*","0.233039990067482","3.17899990081787","","78","","160","173","","","1.03031319353131","26.43","0","0","0","0","0","12","1","","","","","","","","","","","","","","3","5"
"EN: Trainer/Road Zone 2/3","Bike","","3","","2020-03-26","","93741.8828125","163","560","2127.886"," *03/26/2020 Abigail Snyder: That went about as perfectly as it could have. Good mixture of gravel and pavement. A little longer than intended, but not bad for having a headwind the whole way back.*","3.47305560112","7.4980001449585","","79","","128","160","","","0.734951084908867","187.16","2","2","19","79","101","5","0","","","","65","76","37","17","7","6","","","","","5","5"
"OREN: Zone 2-3 Offroad","Bike","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","4","","2020-03-27","","127403.859375","159","486","3016.871"," *03/27/2020 Abigail Snyder: I don’t know why that felt so hard. I was completely cracked by the end. The wind was brutal from the side and head nearly the entire ride. Also much colder than expected.*","5.1211109161377","6.91099977493286","","77","","125","158","","","0.683904990268882","239.48","0","4","32","173","97","1","0","","","","88","143","55","15","4","2","","","","","8","9"
"DRT T.3 AE.2","Bike","","1.83333333333333","","2020-03-29","","52272.75","169","479","1164.699"," *03/29/2020 Abigail Snyder: Felt pretty good. Struggled to hit the zone 7 still.*","1.88083338737488","7.71999979019165","","82","","131","166","","","0.793029215936748","117.66","0","2","14","47","24","25","0","","","","44","33","14","11","5","6","","","","","7","5"
"Cycling","Bike","Easy pedaling, staying below Z1 at all times. RPS should be 100+.","","","2020-03-30","","2620.30004882813","101","354","49.15","","0.132499992847443","5.47700023651123","","68","","","","","","0.535894882306756","3.58","","","","","","","","","","","5","1","1","0","0","0","","","","","",""
"DRT AR","Bike","Easy pedaling, staying below Z1 at all times. RPS should be 100+.","1","","2020-03-30","","27906.2890625","115","167","425.223"," *03/30/2020 Abigail Snyder: Easy spin. Used the rollers. Uncomfortable on my saddle for that long on rollers. lol.*","1.02527777777778","7.56063101124357","","91","","95","106","","","0.459763490388239","21.49","1","4","56","0","0","0","0","","","","61","0","0","0","0","0","","","","","1","5"
"Cycling","Bike","","","","2020-03-30","","2590.84008789063","107","357","48.315","","0.115277774631977","6.19999980926514","","69","","","","","","0.575014040077512","3.57","","","","","","","","","","","4","1","1","1","0","0","","","","","",""
"Running","Run","","","","2020-03-31","","1851.31005859375","","",""," *03/31/2020 Abigail Snyder: Felt fast at the start... 🤷🏼‍♀️*","0.175476670265198","2.93099999427795","","69","","128","151","","","1.00617129358127","18.82","0","0","0","5","5","0","0","","","","","","","","","","","","","","3","5"
"Cycling","Bike","","","","2020-03-31","","2717.05004882813","112","394","55.211","","0.132222220301628","5.69899988174438","","68","","","","","","0.578312643395731","4.16","","","","","","","","","","","5","2","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-03-31","","2636.97998046875","88","380","43.734","","0.134166672825813","5.51200008392334","","63","","","","","","0.509769965998723","3.23","","","","","","","","","","","6","1","1","0","0","0","","","","","",""
"Zwift - Watopia","Bike","","","","2020-03-31","","4336.64013671875","145","240","102.618","","0.195941939949989","6.14699983596802","","86","","108","124","","","0.577143020496278","5.97","0","1","5","6","0","0","0","","","","5","7","0","0","0","0","","","","","",""
"Zwift - Summit City Zwift League Endurance Ride (D): Dropped like its Hot","Bike","","","","2020-03-31","","29019.130859375","190","600","700.877","","1.02111113071442","7.89400005340576","","92","","144","167","","","0.796983002567679","64.22","0","1","1","6","36","18","0","","","","9","28","16","5","2","1","","","","","",""
"Cycling","Bike","","","","2020-04-01","","3162.51000976563","114","352","67.431","","0.158055558800697","5.55399990081787","","66","","","","","","0.603464182946565","5.45","","","","","","","","","","","6","1","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-04-01","","2799.77001953125","110","387","57.744","","0.132222220301628","5.89599990844727","","62","","","","","","0.661797276025494","5.43","","","","","","","","","","","5","1","1","0","0","0","","","","","",""
"DRT SO.1","Bike","","1.1","","2020-04-01","","29814.130859375","169","423","642.833","","1.05583333333333","7.84375976305577","","89","","121","150","","","0.741061689769296","57.58","0","2","14","29","18","0","0","","","","23","19","9","7","3","1","","","","","",""
"DRT Warm Up & Field Test","Bike","","1.11666666666667","","2020-04-02","","40208.6015625","188","391","788.056"," *04/02/2020 Abigail Snyder: I guess I felt ok? FTP tests are always death.*","1.16057407855988","9.6230001449585","","87","","139","169","","","0.814751950853221","74.49","0","1","6","16","28","21","0","","","","30","7","15","17","3","0","","","","","9","5"
"Cycling","Bike","","","","2020-04-02","","2638.80004882813","128","412","61.031","","0.118611112236977","6.14300012588501","","64","","","","","","0.68648468481398","5.29","","","","","","","","","","","4","1","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-04-02","","46330.9296875","145","647","983.765","","1.81055557727814","7.10799980163574","","79","","85","137","","","0.650572518270595","76.36","0","3","34","70","1","0","0","","","","47","38","15","6","2","1","","","","","",""
"Running","Run","","","","2020-04-03","","2381.82912","","",""," *04/03/2020 Abigail Snyder: Edited to reflect the more likely distance/time... watch stopped partway through*","0.0875","2.60309193442623","","74","","122","157","","","0.787881548691616","15","0","0","0","4","1","0","0","","","","","","","","","","","","","","",""
"Running","Run","","","","2020-04-03","","1592.93005371094","","","","","0.172808617353439","2.56100010871887","","74","","158","173","","","0.862757676264037","13.66","0","0","0","0","1","9","0","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2020-04-03","","2538.43994140625","106","322","53.824","","0.126111105084419","5.50500011444092","","63","","","","","","0.577026164866815","3.93","","","","","","","","","","","5","2","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-04-03","","2825.2900390625","84","380","50.782","","0.14916667342186","5.23799991607666","","56","","","","","","0.580373344306024","4.83","","","","","","","","","","","6","2","0","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-04-03","","13519.0400390625","0","0",""," *04/04/2020 Abigail Snyder: Skills practice downtown. Mostly up and down stairs. Some small bunny hops. People are not social distancing at all... 😬😬😬*","1.0263888835907","3.65899991989136","","0","","100","137","","","0.576562072933009","37.82","1","16","35","9","1","0","0","","","","","","","","","","","","","","2","5"
"EN: Trainer/Road Zone 2/3","Bike","","2.5","","2020-04-04","","69456.8515625","160","474","1489.075"," *04/04/2020 Abigail Snyder: Got cold with about an hour to go. Couldn’t move by the end just from the cold. Otherwise a good ride wandering country roads.*","2.52444434165955","7.64300012588501","","84","","118","142","","","0.687882473200306","119.11","0","4","29","108","11","0","0","","","","49","67","22","9","3","3","","","","","6","5"
"Cycling","Bike","","","","2020-04-04","","2666.67993164063","97","335","46.589","","0.127499997615814","5.79099988937378","","63","","","","","","0.53308900151006","3.46","","","","","","","","","","","5","1","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-04-04","","1957.05004882813","122","338","40.731","","0.0894444435834885","6.00500011444092","","69","","","","","","0.619995628018872","3.15","","","","","","","","","","","3","1","1","0","0","0","","","","","",""
"OREN: Zone 2-3 Offroad","Bike","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","3","","2020-04-05","","89606.4609375","161","578","2046.382"," *04/05/2020 Abigail Snyder: Rode gravel instead of trying to stay safe on crowded mtb trails. I’d rather be sure I’m riding solo these days. My health is more important than trail time. Didn’t pay attention to power at all. Just went out for a lazy Sunday afternoon ride.*","3.38777780532837","7.34700012207031","","80","","125","157","","","0.70247151961984","167.5","0","5","28","100","68","2","0","","","","62","86","32","13","6","4","","","","","6","5"
"Running","Run","","","","2020-04-06","","2423.419921875","","",""," *04/06/2020 Abigail Snyder: Felt fast, though the numbers don""t show it.*","0.26471471786499","2.54299998283386","","77","","134","158","","","0.818856699429828","19.02","0","0","0","5","10","1","0","","","","","","","","","","","","","","2","5"
"Cycling","Bike","","","","2020-04-06","","2613.080078125","127","408","58.104","","0.129444450139999","5.60699987411499","","66","","","","","","0.631106558002911","4.72","","","","","","","","","","","5","1","1","0","0","0","","","","","",""
"Cycling","Bike","","","","2020-04-06","","13392.3701171875","128","732","468.58"," *04/07/2020 Abigail Snyder: Felt good. Sooo nice to be on trails. Restrained myself and only rode 45 min.*","0.878611087799072","4.23400020599365","","62","","143","166","","","0.667675386770976","38.61","0","1","7","4","14","27","0","","","","28","9","5","4","2","4","","","","","6","1"
"Longboarding","Other","","","","2020-04-06","","2430.86010742188","","","","","0.221274152398109","3.05200004577637","","10","","104","133","","","0.602812831767812","8.59","0","1","10","2","0","0","0","","","","","","","","","","","","","","",""
"Strength & Conditioning / Stretching / Bodyweight","Strength","","0.5","","2020-04-07","","0","","","","","0.412669718265533","0","","","","98","149","","","0.570851021981732","14.58","0","10","12","1","1","0","0","","","","","","","","","","","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-04-07","","25952.349609375","168","289","491.198"," *04/07/2020 Abigail Snyder: I'm sweating, but felt good the whole time... which is unusual for the warm up. lol.*","0.810624182224274","8.89299964904785","","132","","117","150","","","0.687739328393841","35.51","0","2","14","20","13","0","0","","","","29","6","10","4","0","0","","","","","4","3"
"Cycling","Bike","","","","2020-04-07","","2581.77001953125","114","397","47.064","","0.114444442093372","6.17799997329712","","65","","","","","","0.604702174912002","3.78","","","","","","","","","","","4","1","1","0","0","0","","","","","",""
"Running","Run","","","","2020-04-07","","1870.2900390625","","",""," *04/07/2020 Abigail Snyder: Tried to keep an easy, steady pace. Right hip flexor and achilles are a bit sore/tight. Probably from longboarding? Back is tight from trying to start my mower for 30 min yesterday. I'm getting old.... lol*","0.16959972679615","3.06299996376038","","72","","138","159","","","1.02193883898517","18.75","0","0","0","1","8","1","0","","","","","","","","","","","","","","2","5"
"EN: Trainer/Road Zone 2/3","Bike","","2","","2020-04-07","","56853.25","165","606","1291.688"," *04/08/2020 Abigail Snyder: Felt strong. 70F makes such a difference. The warmer the better.*","2.17472222222222","7.26187891173841","","79","","128","153","","","0.743067104707379","119.47","0","0","7","58","64","1","0","","","","42","46","22","11","5","4","","","","","7","3"
"Cycling","Bike","","","","2020-04-08","","2497.34008789063","123","384","56.921","","0.114722222089767","6.0460000038147","","64","","","","","","0.642887326106884","4.44","","","","","","","","","","","4","1","1","1","0","0","","","","","",""
"Cycling","Bike","","","","2020-04-08","","2655.02001953125","103","355","51.045","","0.12555555999279","5.85599994659424","","65","","","","","","0.585342485749491","4.04","","","","","","","","","","","5","1","1","0","0","0","","","","","",""
"DRT FD.2 EN","Bike","","1.66666666666667","","2020-04-08","","53542.55078125","183","477","1159.513"," *04/09/2020 Abigail Snyder: Saw my parents out in the yard. Stopped for a socially distanced chat.... ended up talking for awhile. Oops. Then had to push hard to get home because my light wasn’t working. Felt decent though.*","1.75638888888889","8.46790301775265","","80","","129","158","","","0.795474652870286","110.69","0","1","9","42","46","7","0","","","","28","35","15","15","9","2","","","","","5","5"
"Cycling","Bike","","","","2020-04-09","","2648.23999023438","","","","","0.153333336114883","4.77099990844727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRT T.5","Bike","","2","","2020-04-09","","50290.6484375","181","318","940.307"," *04/10/2020 Abigail Snyder: The warm up completely sucked. I felt horrid. Better by time I got to the tempo section, but was still more than ready to sit up and do Zone 2 for the last 45 minutes. Part of it may just be the depressing nature of being forced back indoors after a few super nice days.*","1.44305555555556","9.68058680221367","","93","","132","155","","","0.732338826604446","75.83","0","0","6","35","45","0","0","","","","10","46","28","3","0","0","","","","","8","7"
"Running","Run","","","","2020-04-09","","2913.82006835938","","",""," *04/09/2020 Abigail Snyder: Felt good. Tried to establish a nice steady cadence. A bit cold with the wind in my face, but better with the wind at my tail* *04/09/2020 Abigail Snyder: Definitely a bit of “gastric distress.” It doesn’t seem to matter how long I wait after eating... running never ends well. I’m not a huge fan of working out fasted, but that seems to be the only option for running for me.*","0.249595284461975","3.24300003051758","","77","","130","140","","","1.05279060139044","29.62","0","0","0","6","9","0","0","","","","","","","","","","","","","","2","5"
"Cycling","Bike","","","","2020-04-09","","2720.84008789063","","","","","0.14638888835907","5.13899993896484","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Zwift - DRT T.5","Bike","","","","2020-04-09","","19266.599609375","164","329","383.221","","0.64789891242981","8.26000022888184","","88","","121","153","","","0.711270075989177","30.29","0","2","7","16","12","1","0","","","","19","6","10","4","0","0","","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-04-10","","23466.0703125","155","253","439.653","","0.783333333333333","8.32130152925532","","92","","122","151","","","0.687636259139145","35.51","0","0","10","22","14","0","0","","","","28","5","10","4","0","0","","","","","",""
"","Bike","","","","2020-04-10","","2610.21997070313","107","326","55.733","","0.143055558204651","5.05100011825562","","60","","","","","","0.559423595806671","4.03","","","","","","","","","","","5","2","1","0","0","0","","","","","",""
"Strength & Conditioning / Stretching / Bodyweight","Strength","","0.5","","2020-04-10","","0","","","","","0.458760559558868","0","","","","102","171","","","0.58027732962622","16.78","1","10","9","6","1","1","0","","","","","","","","","","","","","","",""
"EN: Trainer/Road Zone 2/3","Bike","","2","","2020-04-10","","51575.109375","160","494","1187.642"," *04/10/2020 Abigail Snyder: Really wasn’t motivated to ride at all today. Originally intended to Zwift, then change my mind and went outside at the last minute. Cold and windy.*","2.05583333333333","6.96866766315363","","73","","119","140","","","0.684913899847817","96.12","0","10","19","70","25","0","0","","","","36","51","25","9","2","1","","","","","7","5"
"Cycling","Bike","","","","2020-04-11","","2695.36010742188","0","0","","","0.142222225666046","5.2810001373291","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Cycling","Bike","","","","2020-04-11","","5745.35009765625","","","","","0.309444457292557","5.15700006484985","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","Bike","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","","","2020-04-12","","5741.16015625","","","","","0.403692752122879","3.95000004768372","","","","130","160","","","0.62663959412176","17.16","0","0","4","4","14","1","0","","","","","","","","","","","","","","",""
"OREN: Zone 2-3 Offroad","MTB","This ride should be conducted on an off road surface. Focus is on steady z.2 effort, form, and skills","3","","2020-04-12","","37897.859375","156","887","1422.949"," *04/12/2020 Abigail Snyder: Tried to focus on being smooth. Had to stop and fix a loose crank bolt partway through... and Wahoo battery died with 30 min to go.* *04/12/2020 Abigail Snyder: I'm not sure why my TSS is so much lower than Training Peaks predicted. I realize that I wasn't able to record the last 30 minutes as a part of this same data file, but the gap still seems large, though my normalized power is still well within the zone 2-3 range. Whatevs. I got to ride trails. That's all that matters. =D.*","2.53333333333333","4.15546703673246","","71","","141","165","","","0.66418692743674","111.37","0","1","11","21","65","55","0","","","","75","30","17","10","6","6","4","","","","6","5"
"Manuals Practice on the DJ","Bike","","","","2020-04-13","","1748.80004882813","0","0",""," *04/13/2020 Abigail Snyder: Manual practice.*","0.174166664481163","2.78900003433228","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-04-14","","25437.6796875","157","253","439.793"," *04/14/2020 Abigail Snyder: Right hamstring is tight. Otherwise felt good. Got off partway to start fan. Started with goosebumps. lol.*","0.778333333333333","9.07840103051392","","94","","125","158","","","0.686771952362645","35.31","0","0","7","24","13","3","0","","","","28","5","10","4","0","0","","","","","2","7"
"Strength & Conditioning / Stretching / Bodyweight","Strength","","0.5","","2020-04-14","","0","","",""," *04/14/2020 Abigail Snyder: Felt motivated for the first time since working out at home. It’s depressing to not be able to lift weights... but today felt good.*","0.596862494945526","0","","","","94","149","","","0.569578918796108","21.17","4","11","20","2","0","0","0","","","","","","","","","","","","","","3","5"
"EN: Trainer/Road Zone 2/3","Bike","","2","","2020-04-14","","28907.630859375","171","812","1216.409"," *04/14/2020 Abigail Snyder: I was definitely tired by the end, but had a blast riding.*","1.96916666666667","4.07781504575751","","73","","145","163","","","0.753272398233064","111.35","0","1","3","11","47","57","0","","","","50","21","14","11","7","14","","","","","7","5"
"Cycling","Bike","","","","2020-04-14","","2538.39990234375","0","0","","","0.123611107468605","5.76300001144409","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2020-04-14","","2538.42993164063","","",""," *04/14/2020 Abigail Snyder: Felt fast. Windy and cold though.*","0.223304450511932","3.15799999237061","","75","","123","135","","","1.05587162285035","26.57","0","0","1","12","0","0","0","","","","","","","","","","","","","","3","3"
"Cycling","Bike","","","","2020-04-14","","5567.1298828125","","","","","0.273611098527908","5.65199995040894","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRT FD.2 EN","Bike","","1.66666666666667","","2020-04-15","","66057.3125","175","261","1177.497"," *04/15/2020 Abigail Snyder: Legs felt horrid, sore even during the warm up, but the first 3 of the intervals actually felt kind of easy. The last two were hard, but overall, not terrible.*","1.86333334445953","9.84700012207031","","85","","128","158","","","0.753540616316477","105.26","0","0","9","58","40","6","0","","","","49","25","10","29","0","0","","","","","7","5"
"","Bike","","","","2020-04-16","","14889.9697265625","117","162","273.494","","0.648611128330231","6.37599992752075","","87","","109","124","","","0.473523324575555","14.46","0","1","21","16","0","0","0","","","","39","0","0","0","0","0","","","","","",""
"DRT T.5","Bike","","2","","2020-04-16","","32465.5","164","906","1128.887"," *04/16/2020 Abigail Snyder: My legs are tired. The cold just exacerbates it.*","1.91083333333333","4.71950864951301","","80","","133","157","","","0.692012738704478","91.16","0","2","6","36","65","7","0","","","","45","28","19","11","6","5","","","","","6","7"
"Cycling","Bike","","","","2020-04-16","","2634.44995117188","","","","","0.128888890147209","5.67799997329712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Running","Run","","","","2020-04-16","","2612.22998046875","","",""," *04/16/2020 Abigail Snyder: Kept an easy pace. Dog was frustrating today. She kept wanting to stop... and my emotional tolerance was low.*","0.271430820226669","2.67300009727478","","66","","156","175","","","0.922822602815621","24.78","0","0","0","1","1","14","0","","","","","","","","","","","","","","2","5"
"Cycling","Bike","","","","2020-04-16","","2627.1201171875","","","","","0.114722222089767","6.40999984741211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DRT Warm Up (before Strength & Conditioning)","Bike","","0.75","","2020-04-17","","21230.880859375","159","253","428.269","","0.749166666666667","7.87203591374676","","95","","124","153","","","0.69276886454523","34.91","0","0","6","24","13","2","0","","","","26","5","10","4","0","0","","","","","","5"
"Strength & Conditioning / Stretching / Bodyweight","Strength","","0.5","","2020-04-17","","0","","","","","0.427329182624817","0","","","","85","101","","","0.530520065759261","13.04","2","20","3","0","0","0","0","","","","","","","","","","","","","","4","5"
